4	0.005	0
5	0.005	0
6	0.005	0
7	0.005	0
8	0.005	0
9	0.005	0
10	0.005	0
11	0.005	0
12	0.005	0
13	0.005	0
14	0.005	0
15	0.005	0
16	0.005	0
17	0.005	0
18	0.005	0
19	0.005	0
20	0.005	0
21	0.005	0
22	0.005	0
23	0.005	0
24	0.005	0
25	0.005	0
26	0.005	0
27	0.005	0
28	0.005	0
29	0.005	0
30	0.005	0
31	0.005	0
32	0.005	0
33	0.005	0
34	0.005	0
35	0.005	0
36	0.005	0
37	0.005	0
38	0.005	0
39	0.005	0
40	0.005	0
41	0.005	0
42	0.005	0
43	0.005	0
44	0.005	0
45	0.005	0
46	0.005	0
47	0.005	0
48	0.005	0
49	0.005	0
50	0.005	0
51	0.005	0
52	0.005	0
53	0.005	0
54	0.005	0
55	0.005	0
56	0.005	0
57	0.005	0
58	0.005	0
59	0.005	0
60	0.005	0
61	0.005	0
62	0.005	0
63	0.005	0
64	0.005	0
65	0.005	0
66	0.005	0
67	0.005	0
68	0.005	0
69	0.005	0
70	0.005	0
71	0.005	0
72	0.005	0
73	0.005	0
74	0.005	0
75	0.005	0
76	0.005	0
77	0.005	0
78	0.005	0
79	0.005	0
80	0.005	0
81	0.005	0
82	0.005	0
83	0.005	0
84	0.005	0
85	0.005	0
86	0.005	0
87	0.005	0
88	0.005	0
89	0.005	0
90	0.005	0
91	0.005	0
92	0.005	0
93	0.005	0
94	0.005	0
95	0.005	0
96	0.005	0
97	0.005	0
4	0.01	-0.712198
5	0.01	-0.49089
6	0.01	0.116771
7	0.01	0.0805312
8	0.01	-0.210575
9	0.01	-0.0744271
10	0.01	1.34593
11	0.01	0.895927
12	0.01	-0.843219
13	0.01	2.13417
14	0.01	-0.0361063
15	0.01	0.33385
16	0.01	0.530906
17	0.01	0.510948
18	0.01	1.35
19	0.01	-1.82831
20	0.01	2.68329
21	0.01	1.51003
22	0.01	-2.87764
23	0.01	1.82604
24	0.01	0.915179
25	0.01	1.23217
26	0.01	-0.556125
27	0.01	0.0579896
28	0.01	2.07127
29	0.01	-0.721054
